X,Y,Flux
1001.7260992565972,4.2760677536626375,0.3637103382572584
715.0143128828098,8.186434446950452,26.37853369702796
733.5451871629483,17.46229566157643,33.85648472808749
3.8078573863959955,19.17782939121103,21.39159002658907
611.1299538229009,13.195339266024309,0.6478449955473996
932.3390907949483,13.132760219888485,0.8192450486553543
34.952468643153836,22.532909424159968,23.939376991241332
1022.808816484092,19.537167093452474,0.6948711748680673
407.13694010190227,19.14273052779241,0.7193949546885866
812.9816039434284,21.508193412115457,0.4637236040696327
291.00271740797706,22.981693706559213,46.2042885919988
521.8782275955876,23.85431099444603,1.0963672661560562
691.0037747223056,29.919969918706318,22.053045110634105
608.2140019442238,26.801866147274637,0.5655675100920775
1005.2752735149917,30.09382275034441,0.8534536578141947
229.99001157001652,31.22576581356145,0.5020206393646098
398.16494826013553,32.217992886989855,9.226713236854021
542.4951967480697,37.99604349928052,0.9720488268025381
645.8891880556646,39.674072561929535,0.6445853059371784
532.1068520723273,41.53559496070697,0.9717253350189191
152.97779764335417,43.46969709480131,0.573697225190214
474.3084182285975,43.31027111743654,0.9633997069454546
573.3487304833694,43.459567241239334,21.548213018878563
747.6105726641046,43.89816339503157,5.92215776556415
927.2964876398295,46.770550251326625,0.6849672652610221
410.9397666728169,55.93645171226906,29.06233970116901
373.75643514155047,50.445398114575575,0.44083756396254264
497.28871563531936,52.81328065021134,0.9647197511065589
585.0901450021063,56.9835568051334,22.074577382785897
445.0174831625859,54.29349979957826,25.992974975550794
204.53457546101154,64.54280985595173,26.03626423812998
121.02219696290025,59.01102438760452,0.5346877225105218
873.9443707354899,67.92903291600956,29.397206819552423
299.0539552885171,70.87530964766505,29.325596912272964
474.85319545497595,64.3793566248343,4.380340641458628
980.9744551433305,63.01477166633752,25.045972955621206
239.63715374419093,66.37728996029462,0.6103414592698012
445.9544628000443,75.91360140264166,37.613129453856736
254.52971950872742,69.99688526217096,0.8115056479295125
653.4987330894239,69.98277410105156,8.414693546193325
187.59931974567456,76.08825761880942,32.73952882508433
347.30930699787655,80.10206050496117,0.5047937684331482
670.9771018028331,88.92706050996142,22.44706316913338
878.5222038471868,83.96807679783011,55.13523887900028
