X,Y,Flux
163.78503787267712,0.3753001479712006,3.6064321997012287
834.5719733653726,6.664294961939023,776.9078981596235
135.35065242035964,13.902906992398988,1412.4580670336954
636.7193061131084,22.055029943761426,946.5304414760628
944.5484143578111,20.869115142083515,808.8178245244167
582.5386977891059,22.00888566525936,811.8490822539577
488.9444149901107,29.03785863911496,806.6765959857454
198.37203263948678,20.38913246605169,7.15082731345081
698.1958947421793,24.158053430624037,12.461520226672254
327.4428840555195,30.939669604728433,759.2199504983386
551.5688009157232,37.057298671984505,779.7333232930098
138.42535529473233,34.4238441912129,11.511614331348124
531.9820476567226,37.12461844278567,7.8683203680801626
838.1537252342495,43.92101200572172,11.79576578424201
33.50084771099388,51.99941479082702,740.3652156531344
208.39799105617035,63.37918122649699,877.6581873103248
406.61056752076973,67.13366235568094,773.0376805663253
296.9742435966095,59.8944117673595,13.345866715981106
468.5555597628973,67.36194139828751,790.2814292817663
837.5173437107871,70.97287404066819,783.2530782857153
525.1374404213249,63.374071054736696,10.205098729054344
620.5002629450508,66.49239250235127,6.399282086385858
882.0165082040334,84.88766549841704,816.6302724376952
920.9732614694848,81.97181611403866,748.9296768724192
279.8106898134218,78.49726604369414,9.309662537873828
166.4980415454455,92.31685891193081,849.9294163107173
683.8292347528409,82.98880777594903,7.501029310500534
312.5506351620254,86.10706499335686,9.985152623396598
612.5501953354762,96.94829270657787,821.537583810035
510.83096316166177,89.8725968433099,46.49641297545848
835.15857067284,89.77268031013939,6.0191259532444485
463.5118226825807,100.07666659422668,809.1128650030523
208.07541798906325,100.42414242565775,788.9543457345138
339.590876878542,103.48816256083944,793.6663471918911
378.0059520515462,103.14776704008572,777.4917333940817
511.03037735834306,105.07398328176687,777.9058720526951
583.9958105970024,107.65352546211157,869.8620968656434
813.1032282291604,121.64797113487776,765.0056689385326
693.9834211263919,124.47228418594416,862.6911070374883
991.9192387827846,123.52792095125184,766.6936920828241
231.6748810774701,119.81288933995886,11.49544448930773
86.96695916644961,131.07903521115293,726.1279128838988
186.42694923093137,137.48180644084746,760.2316811868484
241.48963136854152,136.0007407185572,748.8699413875762
377.9142432102172,139.02534353599623,751.0153431347856
336.3150015663951,146.3451088913488,1446.9659560748548
880.4150633017829,149.02849558967273,763.5799555544326
915.6489735267663,153.6212088830534,829.3124464107622
261.6799094856973,146.8848531034358,8.038442680400038
827.6781555756678,158.5710048365664,942.4908886740333
728.5216353445212,163.41793432849192,795.6408294265032
264.1114146030795,155.67336976510057,7.634120098118265
858.5630262298807,161.0061355358939,11.203403679313826
776.2215521888719,177.5961811654192,6.86834678863447
458.82963082802456,179.8358953497099,6.557975980767784
34.99360006481145,194.99630629427398,1125.5640243355735
436.79862821419067,183.83639630973303,8.412501717605195
538.4389695078692,197.33681567614045,848.8195582371466
240.9131699667492,208.9349434899437,941.6917854956729
590.8106139664071,206.54141419532363,10.600726999401424
113.40780851372024,207.5020741580317,11.361507668583629
874.0856971034647,218.46899325251454,766.9582898775843
992.4801187042455,219.53132572212976,746.2705384599395
8.125913056093069,222.94843614885886,644.9297449984541
324.32172094516665,219.1014091209945,8.10049294317865
207.42895961369206,229.62660992206662,785.1233850634933
369.03849445776575,226.96333018798876,746.168471772303
616.103573575489,233.5837305398047,865.2892846383344
283.568588223856,234.8439628018621,929.6208019207284
470.33052013276074,237.08216563589306,907.0547792915645
342.2828970581473,240.54160310482848,1292.1154501086278
170.37103016193072,242.47485070261624,837.7621236273819
804.0254124795702,241.42523995631603,777.8032265826361
113.53304579029938,233.72603475583907,7.750492071597389
447.96548857331425,234.6971990890016,10.7874721780825
576.337138144,246.37937044016547,1239.831958940977
887.9245645807562,247.61915283597315,724.6799808133568
523.0427688193322,253.49955579951984,798.6365483060796
208.44691011317306,258.45988132692406,1230.1802208385195
97.99029398211373,260.8987046050393,818.8608645670931
725.5988939502769,265.45792938522806,938.2862193017147
678.3412509344697,266.5108160063907,1323.3069353100059
410.0531758709317,268.04142163484715,859.5691521132829
173.45944711892705,270.54423265207845,955.2437782088044
2.7791196324315535,261.0210051291604,8.685460602162259
968.9708735219868,261.1267529080555,8.746319663883567
308.4908625128526,273.49498810033333,794.382863206249
829.0258823963773,274.3869719883701,794.4707324887471
