X,Y,Flux
1001.7260992565972,4.2760677536626375,0.8878536699568889
715.0143128828098,8.186434446950452,2.9422173798049913
733.5451871629483,17.46229566157643,141.83156559337655
3.8078573863959955,19.17782939121103,89.97616955796204
611.1299538229009,13.195339266024309,1.4149293103737801
932.3390907949483,13.132760219888485,1.6600892399996874
34.952468643153836,22.532909424159968,99.77571283618734
1022.808816484092,19.537167093452474,0.9171803382429301
407.13694010190227,19.14273052779241,0.7556350648391899
812.9816039434284,21.508193412115457,0.9922992400462097
291.00271740797706,22.981693706559213,43.394526754253036
521.8782275955876,23.85431099444603,0.9409282237224533
691.0037747223056,29.919969918706318,93.93737565012106
608.2140019442238,26.801866147274637,0.8621320751135159
1005.2752735149917,30.09382275034441,1.9889735097714856
229.99001157001652,31.22576581356145,0.8513811938894108
398.16494826013553,32.217992886989855,1.8086944904384612
542.4951967480697,37.99604349928052,2.175398359514431
645.8891880556646,39.674072561929535,1.8936878424158774
532.1068520723273,41.53559496070697,2.006319119257823
152.97779764335417,43.46969709480131,1.2134918433961823
474.3084182285975,43.31027111743654,1.028553322688239
573.3487304833694,43.459567241239334,5.805239596828116
747.6105726641046,43.89816339503157,1.4645237556895203
927.2964876398295,46.770550251326625,1.9868041267222802
410.9397666728169,55.93645171226906,123.14497514757602
373.75643514155047,50.445398114575575,0.9406904858049283
497.28871563531936,52.81328065021134,1.8969012817821462
585.0901450021063,56.9835568051334,93.26305073004461
445.0174831625859,54.29349979957826,0.8852452519967301
204.53457546101154,64.54280985595173,109.85772571589962
121.02219696290025,59.01102438760452,0.8312774011501259
873.9443707354899,67.92903291600956,124.42990512477641
299.0539552885171,70.87530964766505,124.46152935236822
474.85319545497595,64.3793566248343,1.6192631976176197
980.9744551433305,63.01477166633752,1.287915180835586
239.63715374419093,66.37728996029462,1.4389014397108209
445.9544628000443,75.91360140264166,158.93329359220175
254.52971950872742,69.99688526217096,1.5274107802492307
653.4987330894239,69.98277410105156,0.9156138635148837
187.59931974567456,76.08825761880942,1.6851883462171944
347.30930699787655,80.10206050496117,1.5619707982568911
670.9771018028331,88.92706050996142,93.60908209442393
878.5222038471868,83.96807679783011,22.56976431274661
841.4646151926931,94.55970636882445,208.1443531662292
170.49672041252094,93.99689224920714,101.02505945941206
56.42765555671304,98.06622781100822,116.07083856678823
822.1256875347475,92.32259754592319,7.775538382818381
116.73621642266411,96.50674265384711,1.8359985559375172
877.4536449499601,101.51822102006507,111.40736193533037
275.9663916937313,104.53320764012854,152.28291009253047
97.80668589837963,99.82396064918706,1.6512249699767902
724.0312783468308,99.13830960298625,1.4547629602790513
659.8602502208623,100.87264650108956,12.306490208696442
966.8849751381789,105.66285315270429,0.9660994607958173
205.92816269377988,107.65107189821806,1.1594967061739614
526.3975417084486,108.08683184451272,1.8195174065975162
397.05819911789064,116.05753340123118,162.90004531653435
826.933207895889,116.43777604933787,115.481084789813
773.1719055836049,112.631609253901,1.8528609005262087
697.4032480134316,113.10261638695216,2.282782200418546
436.4979234461658,113.53518427644828,1.7606929259970416
581.1566594175508,114.38363381286098,1.9929888790790216
1005.9503410639448,116.70647360121846,2.4816859825981537
