X,Y,R Flux,B Flux,V Flux
290.50135112966154,1021.26554015291,13.972060775860491,1.3607640119110596,6.417738375508781
87.49934132921352,1017.9713331385096,20.993484002314062,2.2216656409887463,7.118045955316658
1021.9476925519682,746.1893438121433,22.465629519040466,1.6070183956943496,7.933240401853057
440.2998546205532,569.6168909450361,18.848976669082,15.108775927988756,8.621873925140541
895.9119220742832,987.0597881279288,31.75890450634057,2.959602111162789,8.696688324446576
1022.808816484092,19.537167093452474,279.89971096473954,1.1710082705156863,9.120299382276205
392.1325305164012,636.572627300879,21.579495447124607,1.7784333339559808,9.157800214263233
307.2403758491788,671.4435547268038,19.98335463536976,2.145339203184835,9.33960270425142
216.88711975457727,416.0192852604548,30.059538319378102,173.87612246396074,9.583196105435636
4.025084341866542,768.3342198222364,22.04016597042499,1.8657553496183,9.708518877686265
931.822836332743,519.8869265313598,22.24879070592683,2.0809081122491286,9.72174609022822
731.362965750688,299.0690827558543,26.494758102286468,1.7324766346586282,9.764605774816436
258.4658909866536,575.2394374433557,22.269380831598752,2.2350894043416494,9.81994693997785
350.4768067515551,324.9469207633816,24.562165936534694,1.9657106605236476,9.91971129653092
10.394191955700208,793.379870025327,24.04208214686559,2.1371106153774826,9.96757687742167
319.3536894819558,250.76303378773056,22.69465462087704,2.1787804670136426,10.124574951387087
147.20630843154927,825.1261897993672,23.40389931006825,2.508490430338118,10.332968344605868
612.1652143355651,646.1338463055707,23.422524137615365,2.0577883085517814,10.379457950684996
383.29751845070246,990.4938660308828,27.89605945991596,2.2099092987205244,10.388643581726823
633.1523603500247,696.1967262121024,23.761589981399176,2.258858963186414,10.43850497180517
813.6609609212726,416.44853481105525,22.46719566611405,2.15088969428233,10.469631275527936
966.0600931046469,128.64843563733726,26.8685273754878,2.1725256355646025,10.513495131042616
609.7913536282354,374.8173236532446,24.62988809915541,2.107180551403858,10.581512906298444
654.2827770590372,958.9062859373342,24.8185525755284,2.3922231426042555,10.591966830011785
436.4979234461658,113.53518427644828,23.93740953177926,2.2198460582056687,10.63575594390287
613.8886932120316,260.8043167055018,22.55923646825634,2.2443571753612828,10.670803091475175
389.5550975691525,581.327055482948,348.15209605930573,7.862529844690712,10.70171210775176
1.130811195202045,340.1823177193262,27.406577164753987,2.043323873691034,10.715249575130496
166.37205332450358,979.0680371385768,27.006866551951884,2.245685043111296,10.796231154353393
339.8388021517427,383.6808284480712,24.72089072749555,2.6477021128310336,10.860154901084991
779.5047417233889,882.604398113855,23.885135273192013,2.033462258200057,11.074798572567364
484.71983810057617,1003.599354581505,26.077931247501837,2.2868988005027244,11.110996262159045
83.68142613314201,979.9078970907648,28.101152546807302,2.257772242341705,11.124298269522892
453.9449771390512,404.6840263439592,24.340058367402733,2.3364087809626533,11.201697400795714
14.798248361739246,656.73923413806,31.920673252744567,1.855495032208259,11.246661964834164
819.0274557120237,662.9910395097816,26.68425035112113,2.3227880178611726,11.262458178273814
577.9869421037224,199.97549926853944,25.96002768754452,1.9428929323969524,11.281423864758288
425.98334730088607,325.9983209082026,26.5980678902167,1.9919112058214343,11.350003116735802
35.21489573621789,308.9259745893744,26.41578373797768,2.5051650884824506,11.357324088208298
808.4144069140675,812.9743908104255,21.060933350070115,2.313728169053308,11.391134691171809
860.3182882832986,276.9127232308597,26.21083443986326,2.085265851539853,11.42392828051601
401.2882169202756,849.7246634815638,25.223090659106077,2.248539606948482,11.426687448610473
697.5774764689988,506.0747456171692,30.59764044977157,6.743600382730984,11.45733789118266
605.0111930874381,239.03375114612595,35.73708699441777,2.24934818954033,11.601261623018203
364.04346177559495,674.0607311499735,29.514021707982728,2.015802957775348,11.705738024857755
372.4568696150496,306.6003301294741,30.51030598936019,2.2577116606096483,11.707442912850826
868.9599326581423,830.9487297943017,28.04238063187634,2.227397732765052,11.802729571820562
552.542094930171,958.1785169564394,30.518070202888342,1.87702467603804,11.81431563332162
655.4488581968699,1016.1235522386932,24.663138303881222,2.274351440013274,11.872142230594523
347.30930699787655,80.10206050496117,30.327936177034008,2.3129413924752176,11.892517228474569
726.1020938318493,332.12860582025326,26.029667618259577,2.644047895934289,11.949887042489513
879.0693607353747,656.8626539236664,27.558453877170987,2.2472189998319325,11.981138325287102
688.7123289007623,667.8930598084313,24.06073497026964,2.160917696163102,11.982548952346042
704.8424292061158,1019.9279712955288,30.61069311529329,2.016410536947562,11.994669284926472
417.2901771958216,366.2952343312137,33.34756375882535,1.913048710023284,12.033592975015104
141.4527855831648,630.708558150338,29.037575451053726,2.372237438317228,12.070354343924633
676.0460669179257,566.7715469067804,26.3274045392448,2.89721945171728,12.155527339479823
67.9354367536049,317.12955473440627,32.17989810893541,2.395923055422271,12.310917527093071
254.99348132043832,698.0326546722891,29.573990264961097,2.3383077492401045,12.380638189047264
905.17942273255,412.9025328912359,28.783822165856247,2.480326715501431,12.381142683782588
321.1558818936448,274.8582604958622,31.35212746360186,2.764235731904172,12.421212959407624
550.0939422735374,175.98721435804725,26.339104618915258,2.690185522741372,12.439295206168474
747.6105726641046,43.89816339503157,32.04206565709948,2.6225069677658657,12.515164117316289
144.18019009460946,248.81898624542768,27.367140811809254,2.7925443850731644,12.51788706662088
652.9678589583074,208.2434448672528,29.833866985268763,2.257367202563972,12.546740738643786
987.8990431686038,520.3754405867031,27.17400275866008,2.347234791005276,12.5982691911964
447.1562322889636,712.9931619773596,26.50736109649632,2.60604995912278,12.653030770024564
1014.4861950386512,479.0904035455903,31.88835811473662,3.2466656300082293,12.65491657123223
1005.2752735149916,30.09382275034441,28.72612200743478,2.532511067395897,12.747820581598331
479.9142860747205,278.03177051348865,27.36357717706136,2.733547457845458,12.749200804335688
792.1818830624422,363.3683061809628,274.6360656927302,3.1615443044104854,12.755589158854118
286.976450544552,278.457883024256,32.330237290390194,3.183065153251338,12.803653106240615
584.8588470792399,646.8190148367165,348.7112024388184,3.201799968644929,12.880034950480328
773.1719055836049,112.631609253901,30.76739248960753,2.091554989974353,12.888298342133172
447.3254083110985,346.00813621739564,34.2982580268819,2.901390596139048,12.912444268194449
602.6281255674237,793.2217683636115,30.2185138962041,1.7868287121112756,12.91689666748494
858.4755994040331,753.0716780841202,30.58200563923829,4.011077218467159,12.917772947456124
