X,Y,R Flux,B Flux,V Flux
290.50135112966154,1021.26554015291,0.6023357141766097,3.50200794820367,0.0880377444168769
87.49934132921352,1017.9713331385096,1.3076220291196288,0.0767796233095248,0.400265911162857
655.4488581968699,1016.1235522386932,1.1725416357997631,3.372528057896623,0.4995875409260527
704.8424292061158,1019.9279712955288,1.6285371315631705,0.0975936925400084,0.5141685387800107
347.30930699787655,80.10206050496117,1.780789326477241,0.1017314951930838,0.5276690918296713
420.0896379253656,220.35188729218336,1.6596109935060994,0.1717852134566243,0.5918698103354973
1.130811195202045,340.1823177193262,9.95982125570936,0.1919230937306278,0.6030101642633614
436.4979234461658,113.53518427644828,1.6712122038057344,1.5607013283521909,0.6198413454801076
550.0939422735374,175.98721435804725,2.3020982333255047,2.0739775676562187,0.6287217823952777
581.1566594175508,114.38363381286098,1.9383997077221105,2.104794596674456,0.6645091947993547
383.29751845070246,990.4938660308828,29.239496679659755,0.8666687590979674,0.6741697859904315
1022.808816484092,19.537167093452474,17.890635061457406,9.642475217047744,0.6836247582331538
645.8891880556646,39.674072561929535,29.432822185269625,0.1733039800608751,0.6877626501897955
927.2964876398296,46.77055025132663,29.095255151486995,0.2051919789389495,0.73220513938073
731.362965750688,299.0690827558543,21.650611272054235,0.1505403983411655,0.7486322344117575
860.3182882832986,276.9127232308597,2.2033764377235414,0.1453723676791555,0.7773395241533547
35.21489573621789,308.9259745893744,2.6097239985388696,0.1709155699688857,0.777610910645262
144.18019009460946,248.81898624542768,2.394182230354896,1.4097555692737167,0.7854299120173569
697.4032480134316,113.10261638695216,1.9465204590124807,9.090034895762674,0.7925470132422512
103.0657566195672,389.1857904180878,2.313663853719042,0.1583796435278453,0.805325656201008
484.71983810057617,1003.599354581505,2.7344524469668308,3.830589723365661,0.8109717005271883
834.6714761526747,917.4435950958484,35.59133321531259,3.654503489118912,0.8135632717962294
1006.8144137099164,620.8858413673868,30.15324110436182,0.1853829401698152,0.8187998455484885
613.8886932120316,260.8043167055018,2.425601880823908,0.5139717156610236,0.8394388861034209
25.58605564290501,348.3950243355852,27.729410092402045,0.1883485224343986,0.8454533006939395
709.4271441020098,825.557335803713,1.934736149876687,0.6858595180490843,0.8482905290964279
726.1020938318493,332.12860582025326,40.30577104240232,5.288040954062577,0.8530608574229284
932.3390907949484,13.132760219888484,2.180412483035121,0.1847571811482303,0.8696346950268354
1018.3152324754292,192.81844735999007,54.27188013278453,0.1877632114642453,0.875608380150491
1005.2752735149916,30.09382275034441,17.63910576484361,10.8646968072779,0.8891455574931109
286.976450544552,278.457883024256,2.8070200058923627,2.854888016059084,0.8935195815630397
232.72681285087052,192.84554679737215,37.16275584515155,0.1325140373165469,0.9149785953886568
177.46325449747255,147.11456423044638,27.67366266345294,0.25652270573387,0.9302550138788436
266.4266554984775,882.3450272332342,51.83539756742445,1.455180709505447,0.9481136189948998
4.025084341866542,768.3342198222364,2.152326581624022,1.9574831447499583,0.9769866301786918
940.505393908644,921.9873050970252,53.32819826713678,0.2544873804309866,0.9907222606859062
447.3254083110985,346.00813621739564,2.249433366307715,7.870861781670384,0.996401712111596
71.5731187273574,165.60828322594278,3.641190404124003,0.2687830771972799,1.0427592515336044
912.1790858564526,981.4698950109604,31.043531633359137,0.2967740655082885,1.0649762672296523
1018.9600706125998,208.6641553560256,54.84899206899713,0.183998127741284,1.089023098600966
166.37205332450358,979.0680371385768,3.4589518536718127,3.4324370456387,1.1191159935499482
878.1083796864039,165.27728332492387,30.28633641241314,4.638219870080316,1.1218197690852267
526.3975417084486,108.08683184451272,3.027250787040539,0.1836303484594311,1.125415003792986
924.095579481628,912.013866453167,67.44615922756876,0.3503151830340478,1.1267673782186234
665.6166336177356,843.4024785042241,17.273892435396792,0.2689858606034868,1.1456650696842732
97.80668589837964,99.82396064918706,48.96533099268522,0.2186762071493704,1.195218351006377
33.13310306906776,134.91252843962695,35.1319372979865,0.2531611552733085,1.1962337656869455
112.44492548304756,135.6909067164076,69.1728589745135,0.2150533367043541,1.256727055100434
21.5581923834876,131.212002738742,35.36929254854941,0.2698101167950467,1.2901385718296252
858.4303977778773,240.4547900122617,40.00328399794167,0.2026976219172981,1.311070787832752
605.0111930874381,239.03375114612595,4.8861827325026095,3.405676367916506,1.3176502972845856
607.6530947322545,175.74946487464922,33.01314977976693,3.900478088190435,1.3205112133051933
895.9119220742832,987.0597881279288,26.658326132532583,0.2984752491230502,1.3333725127205438
254.99348132043832,698.0326546722891,3.5439864382114408,0.3605738585507849,1.352627358087367
111.69139488969094,754.2607561728374,3.778740986219799,0.2236582349508132,1.3784507005026203
